go_id	name
GO:0140807	NAD+-protein-glutamate ADP-ribosyltransferase activity
GO:0140818	mRNA 5'-triphosphate monophosphatase activity
GO:0140824	thioredoxin-dependent peroxiredoxin activity
GO:0140825	lactoperoxidase activity
GO:0140827	zinc chaperone activity
GO:0140849	ATP-dependent H2AZ histone chaperone activity
GO:0140861	DNA repair-dependent chromatin remodeling
GO:0140899	plastid gene expression
GO:0140933	5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase activity
GO:0140938	histone H3 methyltransferase activity
GO:0140951	histone H3K27 trimethyltransferase activity
GO:0140953	histone H3K27 monomethyltransferase activity
GO:0140964	intracellular auxin homeostasis
GO:0140993	histone modifying activity
GO:0140999	histone H3K4 trimethyltransferase activity
GO:0141040	very-long-chain 3-oxoacyl-CoA reductase activity
GO:0141046	Atg8-family conjugating enzyme activity
GO:0141052	histone H3 demethylase activity
GO:0141100	tRNA (guanine(18)-2'-O-ribose)-methyltransferase activity
GO:0141124	intracellular signaling cassette
GO:0141131	DNA N6-methyladenine demethylase activity
GO:0141133	diphthine methyl ester synthase activity
GO:0141148	enoyl-[acyl-carrier-protein] reductase (NADPH) activity
GO:0141152	glycerol-3-phosphate dehydrogenase (NAD+) activity
GO:0141166	chromosomal 5-methylcytosine DNA demethylation pathway
GO:0141188	nucleic acid catabolic process
GO:0141194	siRNA-mediated heterochromatin formation
GO:0141221	histone deacetylase activity, hydrolytic mechanism
GO:0160072	ubiquitin ligase complex scaffold activity
GO:0160073	Casparian strip assembly
GO:0160102	tRNA (guanine(10)-N2)-methyltransferase activity
GO:0160104	tRNA (guanine(26)-N2)-dimethyltransferase activity
GO:0160107	tRNA (adenine(58)-N1)-methyltransferase activity
GO:0160147	tRNA pseudouridine(38-40) synthase activity
GO:0160148	tRNA pseudouridine(55) synthase activity
GO:0160157	branched-chain alpha-ketoacid dehydrogenase complex
GO:0160205	cysteine-dependent adenosine diphosphate thiazole synthase activity
GO:0160246	NADPH-iron-sulfur [2Fe-2S] protein oxidoreductase activity
GO:0160307	protein biosynthetic process
GO:0170033	L-amino acid metabolic process
GO:0170034	L-amino acid biosynthetic process
GO:0170035	L-amino acid catabolic process
GO:0170038	proteinogenic amino acid biosynthetic process
GO:0170039	proteinogenic amino acid metabolic process
GO:0170040	proteinogenic amino acid catabolic process
GO:0180022	RQC-trigger complex
GO:0180046	GPI anchored protein biosynthesis
GO:0180047	dolichol phosphate mannose biosynthetic process
GO:0180051	translation factor activity
GO:1900027	regulation of ruffle assembly
GO:1900032	regulation of trichome patterning
GO:1900034	regulation of cellular response to heat
GO:1900036	positive regulation of cellular response to heat
GO:1900038	negative regulation of cellular response to hypoxia
GO:1900055	regulation of leaf senescence
GO:1900057	positive regulation of leaf senescence
GO:1900060	negative regulation of ceramide biosynthetic process
GO:1900069	regulation of cellular hyperosmotic salinity response
GO:1900140	regulation of seedling development
GO:1900150	regulation of defense response to fungus
GO:1900366	negative regulation of defense response to insect
GO:1900457	regulation of brassinosteroid mediated signaling pathway
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway
GO:1900459	positive regulation of brassinosteroid mediated signaling pathway
GO:1900618	regulation of shoot system morphogenesis
GO:1900864	mitochondrial RNA modification
GO:1900865	chloroplast RNA modification
GO:1900871	chloroplast mRNA modification
GO:1901000	regulation of response to salt stress
GO:1901001	negative regulation of response to salt stress
GO:1901002	positive regulation of response to salt stress
GO:1901031	regulation of response to reactive oxygen species
GO:1901072	glucosamine-containing compound catabolic process
GO:1901096	regulation of autophagosome maturation
GO:1901135	carbohydrate derivative metabolic process
GO:1901136	carbohydrate derivative catabolic process
GO:1901137	carbohydrate derivative biosynthetic process
GO:1901141	regulation of lignin biosynthetic process
GO:1901149	salicylic acid binding
GO:1901255	nucleotide-excision repair involved in interstrand cross-link repair
GO:1901259	chloroplast rRNA processing
GO:1901265	nucleoside phosphate binding
GO:1901271	lipooligosaccharide biosynthetic process
GO:1901333	positive regulation of lateral root development
GO:1901363	heterocyclic compound binding
GO:1901371	regulation of leaf morphogenesis
GO:1901463	regulation of tetrapyrrole biosynthetic process
GO:1901567	fatty acid derivative binding
GO:1901601	strigolactone biosynthetic process
GO:1901642	nucleoside transmembrane transport
GO:1901659	glycosyl compound biosynthetic process
GO:1901671	positive regulation of superoxide dismutase activity
GO:1901696	cannabinoid biosynthetic process
GO:1901698	response to nitrogen compound
GO:1901700	response to oxygen-containing compound
GO:1901701	cellular response to oxygen-containing compound
GO:1901703	protein localization involved in auxin polar transport
GO:1901747	prephenate(2-) biosynthetic process
GO:1901799	negative regulation of proteasomal protein catabolic process
GO:1901811	beta-carotene catabolic process
GO:1901838	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I
GO:1901860	positive regulation of mitochondrial DNA metabolic process
GO:1901957	regulation of cutin biosynthetic process
GO:1901981	phosphatidylinositol phosphate binding
GO:1901987	regulation of cell cycle phase transition
GO:1902000	homogentisate catabolic process
GO:1902025	nitrate import
GO:1902065	response to L-glutamate
GO:1902066	regulation of cell wall pectin metabolic process
GO:1902074	response to salt
GO:1902117	positive regulation of organelle assembly
GO:1902125	(+)-pinoresinol catabolic process
GO:1902138	(-)-secoisolariciresinol biosynthetic process
GO:1902183	regulation of shoot apical meristem development
GO:1902275	regulation of chromatin organization
GO:1902290	positive regulation of defense response to oomycetes
GO:1902347	response to strigolactone
GO:1902358	sulfate transmembrane transport
GO:1902369	negative regulation of RNA catabolic process
GO:1902373	negative regulation of mRNA catabolic process
GO:1902387	ceramide 1-phosphate binding
GO:1902388	ceramide 1-phosphate transfer activity
GO:1902417	(+)-abscisic acid D-glucopyranosyl ester transmembrane transporter activity
GO:1902418	(+)-abscisic acid D-glucopyranosyl ester transmembrane transport
GO:1902440	protein localization to mitotic spindle pole body
GO:1902456	regulation of stomatal opening
GO:1902457	negative regulation of stomatal opening
GO:1902476	chloride transmembrane transport
GO:1902494	catalytic complex
GO:1902495	transmembrane transporter complex
GO:1902531	regulation of intracellular signal transduction
GO:1902554	serine/threonine protein kinase complex
GO:1902584	positive regulation of response to water deprivation
GO:1902600	proton transmembrane transport
GO:1902626	assembly of large subunit precursor of preribosome
GO:1902652	secondary alcohol metabolic process
GO:1902659	regulation of glucose mediated signaling pathway
GO:1902679	negative regulation of RNA biosynthetic process
GO:1902680	positive regulation of RNA biosynthetic process
GO:1902767	isoprenoid biosynthetic process via mevalonate
GO:1902775	mitochondrial large ribosomal subunit assembly
GO:1902806	regulation of cell cycle G1/S phase transition
GO:1902903	regulation of supramolecular fiber organization
GO:1902969	mitotic DNA replication
GO:1902975	mitotic DNA replication initiation
GO:1902977	mitotic DNA replication preinitiation complex assembly
GO:1902979	mitotic DNA replication termination
GO:1902983	DNA strand elongation involved in mitotic DNA replication
GO:1903093	regulation of protein K48-linked deubiquitination
GO:1903094	negative regulation of protein K48-linked deubiquitination
GO:1903259	exon-exon junction complex disassembly
GO:1903292	protein localization to Golgi membrane
GO:1903297	regulation of hypoxia-induced intrinsic apoptotic signaling pathway
GO:1903298	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway
GO:1903321	negative regulation of protein modification by small protein conjugation or removal
GO:1903338	regulation of cell wall organization or biogenesis
GO:1903424	fluoride transmembrane transport
GO:1903425	fluoride transmembrane transporter activity
GO:1903427	negative regulation of reactive oxygen species biosynthetic process
GO:1903457	lactate catabolic process
GO:1903600	glutaminase complex
GO:1903607	cytochrome c biosynthetic process
GO:1903775	regulation of DNA double-strand break processing
GO:1903865	sigma factor antagonist complex
GO:1904047	S-adenosyl-L-methionine binding
GO:1904108	protein localization to ciliary inversin compartment
GO:1904161	DNA synthesis involved in UV-damage excision repair
GO:1904215	regulation of protein import into chloroplast stroma
GO:1904262	negative regulation of TORC1 signaling
GO:1904263	positive regulation of TORC1 signaling
GO:1904292	regulation of ERAD pathway
GO:1904293	negative regulation of ERAD pathway
GO:1904294	positive regulation of ERAD pathway
GO:1904353	regulation of telomere capping
GO:1904380	endoplasmic reticulum mannose trimming
GO:1904382	mannose trimming involved in glycoprotein ERAD pathway
GO:1904423	dehydrodolichyl diphosphate synthase complex
GO:1904430	negative regulation of t-circle formation
GO:1904511	cytoplasmic microtubule plus-end
GO:1904585	response to putrescine
GO:1904659	D-glucose transmembrane transport
GO:1904666	regulation of ubiquitin protein ligase activity
GO:1904667	negative regulation of ubiquitin protein ligase activity
GO:1904668	positive regulation of ubiquitin protein ligase activity
GO:1904812	rRNA acetylation involved in maturation of SSU-rRNA
GO:1904825	protein localization to microtubule plus-end
GO:1904947	folate import into mitochondrion
GO:1905011	transmembrane phosphate ion transport from cytosol to vacuole
GO:1905037	autophagosome organization
GO:1905202	methylcrotonoyl-CoA carboxylase complex
GO:1905360	GTPase complex
GO:1905368	peptidase complex
GO:1905369	endopeptidase complex
GO:1905393	plant organ formation
GO:1905421	regulation of plant organ morphogenesis
GO:1905428	regulation of plant organ formation
GO:1905614	negative regulation of developmental vegetative growth
GO:1905615	positive regulation of developmental vegetative growth
GO:1905761	SCF ubiquitin ligase complex binding
GO:1905784	regulation of anaphase-promoting complex-dependent catabolic process
GO:1905786	positive regulation of anaphase-promoting complex-dependent catabolic process
GO:1990050	phosphatidic acid transfer activity
GO:1990052	ER to chloroplast lipid transport
GO:1990066	energy quenching
GO:1990070	TRAPPI protein complex
GO:1990071	TRAPPII protein complex
GO:1990072	TRAPPIII protein complex
GO:1990074	polyuridylation-dependent mRNA catabolic process
GO:1990110	callus formation
GO:1990112	RQC complex
GO:1990113	RNA polymerase I assembly
GO:1990114	RNA polymerase II core complex assembly
GO:1990115	RNA polymerase III assembly
GO:1990116	ribosome-associated ubiquitin-dependent protein catabolic process
GO:1990133	molybdopterin adenylyltransferase complex
GO:1990136	linoleate 9S-lipoxygenase activity
GO:1990140	molybdopterin synthase complex
GO:1990145	maintenance of translational fidelity
GO:1990165	single-strand break-containing DNA binding
GO:1990180	mitochondrial tRNA 3'-end processing
GO:1990188	euchromatin binding
GO:1990189	protein N-terminal-serine acetyltransferase activity
GO:1990190	protein-N-terminal-glutamate acetyltransferase activity
GO:1990204	oxidoreductase complex
GO:1990229	iron-sulfur cluster assembly complex
GO:1990234	transferase complex
GO:1990246	uniplex complex
GO:1990247	N6-methyladenosine-containing RNA reader activity
GO:1990259	histone H2AQ104 methyltransferase activity
GO:1990269	RNA polymerase II C-terminal domain phosphoserine binding
GO:1990275	preribosome binding
GO:1990298	bub1-bub3 complex
GO:1990316	Atg1/ULK1 kinase complex
GO:1990380	K48-linked deubiquitinase activity
GO:1990381	ubiquitin-specific protease binding
GO:1990391	DNA repair complex
GO:1990404	NAD+-protein mono-ADP-ribosyltransferase activity
GO:1990414	replication-born double-strand break repair via sister chromatid exchange
GO:1990423	RZZ complex
GO:1990426	mitotic recombination-dependent replication fork processing
GO:1990428	miRNA transport
GO:1990429	peroxisomal importomer complex
GO:1990446	U1 snRNP binding
GO:1990481	mRNA pseudouridine synthesis
GO:1990498	mitotic spindle microtubule
GO:1990518	single-stranded 3'-5' DNA helicase activity
GO:1990529	glycosylphosphatidylinositol-mannosyltransferase I complex
GO:1990532	stress response to nickel ion
GO:1990542	mitochondrial transmembrane transport
GO:1990544	mitochondrial ATP transmembrane transport
GO:1990547	mitochondrial phosphate ion transmembrane transport
GO:1990559	mitochondrial coenzyme A transmembrane transport
GO:1990569	UDP-N-acetylglucosamine transmembrane transport
GO:1990570	GDP-mannose transmembrane transport
GO:1990575	mitochondrial L-ornithine transmembrane transport
GO:1990585	hydroxyproline O-arabinosyltransferase activity
GO:1990592	protein K69-linked ufmylation
GO:1990604	IRE1-TRAF2-ASK1 complex
GO:1990610	acetolactate synthase regulator activity
GO:1990641	response to iron ion starvation
GO:1990714	hydroxyproline O-galactosyltransferase activity
GO:1990726	Lsm1-7-Pat1 complex
GO:1990745	EARP complex
GO:1990756	ubiquitin-like ligase-substrate adaptor activity
GO:1990757	ubiquitin ligase activator activity
GO:1990778	protein localization to cell periphery
GO:1990810	microtubule anchoring at mitotic spindle pole body
GO:1990811	MWP complex
GO:1990817	poly(A) RNA polymerase activity
GO:1990825	sequence-specific mRNA binding
GO:1990837	sequence-specific double-stranded DNA binding
GO:1990838	poly(U)-specific exoribonuclease activity, producing 3' uridine cyclic phosphate ends
GO:1990841	promoter-specific chromatin binding
GO:1990879	CST complex
GO:1990883	18S rRNA cytidine N-acetyltransferase activity
GO:1990889	histone H4K20me3 reader activity
GO:1990904	ribonucleoprotein complex
GO:1990918	double-strand break repair involved in meiotic recombination
GO:1990961	xenobiotic detoxification by transmembrane export across the plasma membrane
GO:1990966	ATP generation from poly-ADP-D-ribose
GO:2000001	regulation of DNA damage checkpoint
GO:2000008	regulation of protein localization to cell surface
GO:2000011	regulation of adaxial/abaxial pattern formation
GO:2000012	regulation of auxin polar transport
